player_name,team_name,appearances,minutesPlayed,goals,expectedGoals,shotsOnTarget,totalShots,bigChancesMissed,bigChancesCreated,goalConversionPercentage,headedGoals,shotsFromInsideTheBox,assists,expectedAssists,keyPasses,totalPasses,accuratePasses,accuratePassesPercentage,accurateLongBalls,accurateLongBallsPercentage,accurateCrosses,accurateCrossesPercentage,totalCross,accurateFinalThirdPasses,passToAssist,successfulDribbles,successfulDribblesPercentage,totalContest,touches,dispossessed,possessionLost,possessionWonAttThird,wasFouled,ballRecovery,offsides,tackles,tacklesWon,interceptions,blockedShots,clearances,outfielderBlocks,errorLeadToGoal,errorLeadToShot,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,dribbledPast,duelLost,fouls,yellowCards,redCards,penaltyConceded,penaltyWon,saves,goalsPrevented,cleanSheet,goalsConceded,penaltySave,penaltyFaced,highClaims,runsOut,successfulRunsOut,punches,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,crossesNotClaimed,penaltiesTaken,penaltyGoals,rating,league,accumulation,season,master_id,player_name_us,player_name_tm,player_id_tm,goals_p90,expectedGoals_p90,shotsOnTarget_p90,totalShots_p90,bigChancesMissed_p90,bigChancesCreated_p90,goalConversionPercentage_p90,headedGoals_p90,shotsFromInsideTheBox_p90,assists_p90,expectedAssists_p90,keyPasses_p90,totalPasses_p90,accuratePasses_p90,accuratePassesPercentage_p90,accurateLongBalls_p90,accurateLongBallsPercentage_p90,accurateCrosses_p90,accurateCrossesPercentage_p90,totalCross_p90,accurateFinalThirdPasses_p90,passToAssist_p90,successfulDribbles_p90,successfulDribblesPercentage_p90,totalContest_p90,touches_p90,dispossessed_p90,possessionLost_p90,possessionWonAttThird_p90,wasFouled_p90,ballRecovery_p90,offsides_p90,tackles_p90,tacklesWon_p90,interceptions_p90,blockedShots_p90,clearances_p90,outfielderBlocks_p90,errorLeadToGoal_p90,errorLeadToShot_p90,groundDuelsWon_p90,groundDuelsWonPercentage_p90,aerialDuelsWon_p90,aerialDuelsWonPercentage_p90,dribbledPast_p90,duelLost_p90,fouls_p90,yellowCards_p90,redCards_p90,penaltyConceded_p90,penaltyWon_p90,saves_p90,goalsPrevented_p90,cleanSheet_p90,goalsConceded_p90,penaltySave_p90,penaltyFaced_p90,highClaims_p90,runsOut_p90,successfulRunsOut_p90,punches_p90,savedShotsFromInsideTheBox_p90,savedShotsFromOutsideTheBox_p90,crossesNotClaimed_p90,penaltiesTaken_p90,penaltyGoals_p90,rating_p90,accumulation_p90,shots_us,xGChain_us,xGBuildup_us,xA_us,ppda,oppda,deep,odc,xg,xg_against,np_xg,xp,position_tm,age_tm,height,nationality,market_value,contract_expires,date_of_birth,joined,signed_from,postes_list
Christian Pulišić,AC Milan,30,1611,8,8.07,25,54,10,9,14.81,0,44,4,4.15,38,669,575,85.95,8,44.44,14,37.84,37,240,0,32,48.48,66,1015,20,228,12,23,53,3,15,9,3,13,11,1.0,0,1,70,51.09,10,32.26,7,88,11,0,0,0,0,0,,0,14,0,0,0,0,0,0,0,0,0,1,0,6.99,Italy Serie A,total,25/26,f0d02ee47841,Christian Pulisic,Christian Pulisic,315779.0,0.45,0.45,1.4,3.02,0.56,0.5,14.81,0.0,2.46,0.22,0.23,2.12,37.37,32.12,85.95,0.45,44.44,0.78,37.84,2.07,13.41,0.0,1.79,48.48,3.69,56.7,1.12,12.74,0.67,1.28,2.96,0.17,0.84,0.5,0.17,0.73,0.61,0.06,0.0,0.06,3.91,51.09,0.56,32.26,0.39,4.92,0.61,0.0,0.0,0.0,0.0,0.0,,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,6.99,per90,54.0,16.272753523662686,6.288353566080332,5.038487618789077,15.99336572469974,16.3705142513841,293.0,202.0,64.810227,46.11923,57.958523,64.4636,Right Winger,27.0,1.77,United States,€50.00m,"Jun 30, 2027","Sep 18, 1998","Jul 13, 2023",,"[""W""]"
Junior Messias,Genoa,20,675,3,1.86,7,19,0,1,15.79,0,10,1,1.64,6,260,198,76.15,20,64.52,3,18.75,16,99,0,20,54.05,37,471,10,130,8,22,41,0,20,9,5,5,14,1.0,0,0,62,61.39,13,38.24,3,60,10,1,0,0,0,0,,0,7,0,0,0,0,0,0,0,0,0,1,1,6.99,Italy Serie A,total,25/26,2d0492dbf41a,Junior Messias,Junior Messias,449151.0,0.4,0.25,0.93,2.53,0.0,0.13,15.79,0.0,1.33,0.13,0.22,0.8,34.67,26.4,76.15,2.67,64.52,0.4,18.75,2.13,13.2,0.0,2.67,54.05,4.93,62.8,1.33,17.33,1.07,2.93,5.47,0.0,2.67,1.2,0.67,0.67,1.87,0.13,0.0,0.0,8.27,61.39,1.73,38.24,0.4,8.0,1.33,0.13,0.0,0.0,0.0,0.0,,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,6.99,per90,19.0,3.028691776096821,1.5729247871786356,1.0571954362094402,11.06658674204065,10.82789889910195,148.0,237.0,48.131322,55.7042493,41.279636,46.2936,Right Winger,35.0,1.74,Brazil,€1.20m,"Jun 30, 2026","May 13, 1991","Jan 13, 2024",,"[""W""]"
Máximo Perrone,Como,36,2748,3,2.14,9,18,3,4,16.67,0,7,4,2.92,34,2175,1987,91.36,72,68.57,3,27.27,11,352,2,9,52.94,17,2485,22,263,11,23,130,1,56,37,22,4,26,3.0,0,4,88,46.07,12,52.17,31,114,43,8,0,1,0,0,,14,21,0,0,0,0,0,0,0,0,0,0,0,6.99,Italy Serie A,total,25/26,4ee91e0d7395,Máximo Perrone,Máximo Perrone,668547.0,0.1,0.07,0.29,0.59,0.1,0.13,16.67,0.0,0.23,0.13,0.1,1.11,71.23,65.08,91.36,2.36,68.57,0.1,27.27,0.36,11.53,0.07,0.29,52.94,0.56,81.39,0.72,8.61,0.36,0.75,4.26,0.03,1.83,1.21,0.72,0.13,0.85,0.1,0.0,0.13,2.88,46.07,0.39,52.17,1.02,3.73,1.41,0.26,0.0,0.03,0.0,0.0,,0.46,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,per90,18.0,16.492772169411182,12.241286350414155,2.535719258710742,8.336904847951576,17.02599895318048,242.0,145.0,67.974851,39.54103,61.877522,68.8054,Defensive Midfield,23.0,1.77,Argentina,€30.00m,"Jun 30, 2029","Jan 7, 2003","Jul 18, 2025",,"[""DM""]"
Francesco Acerbi,Inter,18,1387,0,0.37,1,3,1,1,0.0,0,3,0,0.53,4,978,928,94.89,22,51.16,3,100.0,3,72,0,1,50.0,2,1173,0,63,0,13,45,3,10,7,18,0,91,16.0,0,0,24,57.14,45,69.23,2,38,17,3,0,0,0,0,,6,18,0,0,0,0,0,0,0,0,0,0,0,6.99,Italy Serie A,total,25/26,517ef1e86493,Francesco Acerbi,Francesco Acerbi,131075.0,0.0,0.02,0.06,0.19,0.06,0.06,0.0,0.0,0.19,0.0,0.03,0.26,63.46,60.22,94.89,1.43,51.16,0.19,100.0,0.19,4.67,0.0,0.06,50.0,0.13,76.11,0.0,4.09,0.0,0.84,2.92,0.19,0.65,0.45,1.17,0.0,5.9,1.04,0.0,0.0,1.56,57.14,2.92,69.23,0.13,2.47,1.1,0.19,0.0,0.0,0.0,0.0,,0.39,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,per90,3.0,4.627755414694548,4.529267143458128,0.9359209798276424,10.150722858329155,18.898819297634272,447.0,127.0,87.050385,35.846874,82.482594,82.6907,Centre-Back,38.0,1.92,Italy,€2.50m,"Jun 30, 2026","Feb 10, 1988","Jul 1, 2023",,"[""CB""]"
Ismael Koné,Sassuolo,35,2756,6,5.24,10,23,4,1,26.09,0,14,0,1.82,23,1143,1046,91.51,66,80.49,3,60.0,5,267,0,26,59.09,44,1526,22,194,7,54,92,0,31,18,15,3,32,4.0,0,4,109,58.29,7,30.43,16,94,25,3,1,0,0,0,,3,39,0,0,0,0,0,0,0,0,0,0,0,6.99,Italy Serie A,total,25/26,a83da6f29934,Ismaël Koné,Ismaël Koné,921655.0,0.2,0.17,0.33,0.75,0.13,0.03,26.09,0.0,0.46,0.0,0.06,0.75,37.33,34.16,91.51,2.16,80.49,0.1,60.0,0.16,8.72,0.0,0.85,59.09,1.44,49.83,0.72,6.34,0.23,1.76,3.0,0.0,1.01,0.59,0.49,0.1,1.04,0.13,0.0,0.13,3.56,58.29,0.23,30.43,0.52,3.07,0.82,0.1,0.03,0.0,0.0,0.0,,0.1,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,per90,23.0,12.1725369929336,7.844343296717852,1.759748755954206,17.18186754982091,11.70494035111686,209.0,274.0,48.024261,61.069304,44.650886,46.4422,Central Midfield,23.0,1.88,Canada,€20.00m,"Jun 30, 2030","Jun 16, 2002","Feb 2, 2026",,"[""CM""]"
Nicola Zalewski,Atalanta,33,1910,2,2.88,7,38,3,11,5.26,0,17,4,4.55,36,703,534,75.96,37,47.44,28,22.05,127,219,0,28,41.79,67,1288,23,397,9,52,114,3,29,20,18,12,23,1.0,0,0,108,54.27,14,42.42,10,110,21,3,0,0,1,0,,1,12,0,0,0,0,0,0,0,0,0,0,0,6.99,Italy Serie A,total,25/26,2d714c59499f,Nicola Zalewski,Nicola Zalewski,550108.0,0.09,0.14,0.33,1.79,0.14,0.52,5.26,0.0,0.8,0.19,0.21,1.7,33.13,25.16,75.96,1.74,47.44,1.32,22.05,5.98,10.32,0.0,1.32,41.79,3.16,60.69,1.08,18.71,0.42,2.45,5.37,0.14,1.37,0.94,0.85,0.57,1.08,0.05,0.0,0.0,5.09,54.27,0.66,42.42,0.47,5.18,0.99,0.14,0.0,0.0,0.05,0.0,,0.05,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,per90,38.0,10.349049489945171,5.962576111778617,5.143455224111676,11.628830453866852,15.103490672073786,355.0,236.0,68.646032,51.698149,66.362132,64.1825,Left Midfield,24.0,1.75,Poland,€20.00m,"Jun 30, 2029","Jan 23, 2002","Aug 18, 2025",,"[""W"", ""CM""]"
Leonardo Spinazzola,SSC Napoli,32,1907,3,1.16,7,21,0,2,14.29,0,11,3,3.35,33,986,796,80.73,51,54.84,22,30.14,73,243,1,16,31.37,51,1463,13,346,8,9,92,2,24,11,4,6,32,2.0,0,2,49,42.61,2,33.33,10,70,9,1,0,0,0,0,,1,20,0,0,0,0,0,0,0,0,0,0,0,6.99,Italy Serie A,total,25/26,cbc313d02bc4,Leonardo Spinazzola,Leonardo Spinazzola,118689.0,0.14,0.05,0.33,0.99,0.0,0.09,14.29,0.0,0.52,0.14,0.16,1.56,46.53,37.57,80.73,2.41,54.84,1.04,30.14,3.45,11.47,0.05,0.76,31.37,2.41,69.05,0.61,16.33,0.38,0.42,4.34,0.09,1.13,0.52,0.19,0.28,1.51,0.09,0.0,0.09,2.31,42.61,0.09,33.33,0.47,3.3,0.42,0.05,0.0,0.0,0.0,0.0,,0.05,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,per90,21.0,10.40181334875524,7.521526067517698,2.606285876594484,,,,,,,,,Left-Back,33.0,1.86,Italy,€3.50m,"Jun 30, 2026","Mar 25, 1993","Jul 10, 2024",,"[""FB""]"
Alessandro Circati,Parma,31,2666,1,1.01,1,8,1,0,12.5,0,8,0,0.46,9,1478,1295,87.62,82,52.23,0,0.0,5,132,0,4,66.67,6,1865,5,227,0,18,89,0,43,26,24,4,150,30.0,1,3,65,62.5,76,62.81,7,84,30,6,0,1,0,0,,11,34,0,0,0,0,0,0,0,0,0,0,0,6.98,Italy Serie A,total,25/26,011ef2614100,Alessandro Circati,Alessandro Circati,867137.0,0.03,0.03,0.03,0.27,0.03,0.0,12.5,0.0,0.27,0.0,0.02,0.3,49.89,43.72,87.62,2.77,52.23,0.0,0.0,0.17,4.46,0.0,0.14,66.67,0.2,62.96,0.17,7.66,0.0,0.61,3.0,0.0,1.45,0.88,0.81,0.14,5.06,1.01,0.03,0.1,2.19,62.5,2.57,62.81,0.24,2.84,1.01,0.2,0.0,0.03,0.0,0.0,,0.37,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,per90,8.0,4.767245355993509,4.242752678692341,0.2460185680538416,,,,,,,,,Centre-Back,22.0,1.9,Australia,€10.00m,"Jun 30, 2029","Oct 10, 2003","Jul 1, 2022",,"[""CB""]"
Maduka Okoye,Udinese,30,2617,0,,0,0,0,0,0.0,0,0,0,0.07,2,904,585,64.71,207,39.73,0,0.0,0,30,0,0,0.0,0,1127,0,322,0,4,205,0,0,0,0,0,27,0.0,2,2,3,60.0,6,85.71,0,3,2,1,1,1,0,81,4.42,10,32,1,6,21,6,5,14,51,29,2,0,0,6.98,Italy Serie A,total,25/26,826420617fc6,Maduka Okoye,Maduka Okoye,340353.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,31.09,20.12,64.71,7.12,39.73,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,38.76,0.0,11.07,0.0,0.14,7.05,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.07,0.07,0.1,60.0,0.21,85.71,0.0,0.1,0.07,0.03,0.03,0.03,0.0,2.79,0.15,0.34,1.1,0.03,0.21,0.72,0.21,0.17,0.48,1.75,1.0,0.07,0.0,0.0,6.98,per90,0.0,1.990268925204873,1.973937455564737,0.0713610853999853,12.779809233973284,10.73039182106292,196.0,202.0,47.286857,57.019825,43.480382,46.526,Goalkeeper,26.0,1.98,Nigeria,€10.00m,"Jun 30, 2028","Aug 28, 1999","Aug 24, 2023",,"[""GK""]"
Lorenzo Bernasconi,Atalanta,23,1572,0,0.4,1,9,1,5,0.0,0,5,3,3.45,27,708,596,84.18,23,46.0,32,28.32,113,160,0,8,50.0,16,1138,3,267,0,5,53,3,29,14,14,5,37,6.0,0,0,41,57.75,5,31.25,12,41,8,3,0,0,0,0,,8,10,0,0,0,0,0,0,0,0,0,0,0,6.98,Italy Serie A,total,25/26,b8a3fdee772d,Lorenzo Bernasconi,Lorenzo Bernasconi,708635.0,0.0,0.02,0.06,0.52,0.06,0.29,0.0,0.0,0.29,0.17,0.2,1.55,40.53,34.12,84.18,1.32,46.0,1.83,28.32,6.47,9.16,0.0,0.46,50.0,0.92,65.15,0.17,15.29,0.0,0.29,3.03,0.17,1.66,0.8,0.8,0.29,2.12,0.34,0.0,0.0,2.35,57.75,0.29,31.25,0.69,2.35,0.46,0.17,0.0,0.0,0.0,0.0,,0.46,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,per90,9.0,7.764180159196258,6.473759057000279,3.146109139546752,11.628830453866852,15.103490672073786,355.0,236.0,68.646032,51.698149,66.362132,64.1825,Left Midfield,22.0,1.9,Italy,€15.00m,"Jun 30, 2028","Nov 16, 2003","Jul 1, 2025",,"[""W"", ""CM""]"
Edoardo Corvi,Parma,17,1530,0,,0,0,0,0,0.0,0,0,0,0.02,0,512,382,74.61,80,38.65,0,0.0,0,16,0,0,0.0,0,694,0,131,0,5,142,0,1,0,0,0,17,0.0,2,2,5,83.33,2,100.0,1,1,0,1,0,0,0,45,3.05,7,18,0,3,15,12,12,9,31,13,1,0,0,6.98,Italy Serie A,total,25/26,8d159c1dcecc,Edoardo Corvi,Edoardo Corvi,528181.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.12,22.47,74.61,4.71,38.65,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,40.82,0.0,7.71,0.0,0.29,8.35,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.12,0.12,0.29,83.33,0.12,100.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,2.65,0.18,0.41,1.06,0.0,0.18,0.88,0.71,0.71,0.53,1.82,0.76,0.06,0.0,0.0,6.98,per90,0.0,1.6450959853827951,1.6450959853827951,0.0,,,,,,,,,Goalkeeper,25.0,1.87,Italy,€1.50m,"Jun 30, 2029","Mar 23, 2001","Jul 1, 2020",,"[""GK""]"
Armand Laurienté,Sassuolo,38,2615,7,3.8,26,71,2,15,9.86,0,33,9,4.73,54,814,689,84.64,18,54.55,26,23.85,109,332,0,29,36.25,80,1399,53,408,16,47,79,18,27,15,7,18,12,1.0,0,1,103,40.23,7,24.14,11,175,42,4,0,0,0,0,,0,38,0,0,0,0,0,0,0,0,0,0,0,6.98,Italy Serie A,total,25/26,22cd81ec0a08,Armand Lauriente,Armand Laurienté,579930.0,0.24,0.13,0.89,2.44,0.07,0.52,9.86,0.0,1.14,0.31,0.16,1.86,28.02,23.71,84.64,0.62,54.55,0.89,23.85,3.75,11.43,0.0,1.0,36.25,2.75,48.15,1.82,14.04,0.55,1.62,2.72,0.62,0.93,0.52,0.24,0.62,0.41,0.03,0.0,0.03,3.54,40.23,0.24,24.14,0.38,6.02,1.45,0.14,0.0,0.0,0.0,0.0,,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,per90,71.0,14.82768054679036,7.808049842715263,8.514929416589439,17.18186754982091,11.70494035111686,209.0,274.0,48.024261,61.069304,44.650886,46.4422,Left Winger,27.0,1.77,France,€18.00m,"Jun 30, 2029","Dec 4, 1998","Aug 31, 2022",,"[""W""]"
Jhon Lucumí,Bologna,29,2300,1,0.96,2,8,0,1,12.5,1,6,0,0.4,7,1620,1451,89.57,115,61.5,1,100.0,1,127,0,5,100.0,5,1926,8,202,2,19,133,1,41,20,32,1,101,14.0,1,5,65,59.63,42,58.33,14,74,23,5,0,0,0,0,,8,28,0,0,0,0,0,0,0,0,0,0,0,6.97,Italy Serie A,total,25/26,691454a7fc5c,Jhon Lucumí,Jhon Lucumí,413565.0,0.04,0.04,0.08,0.31,0.0,0.04,12.5,0.04,0.23,0.0,0.02,0.27,63.39,56.78,89.57,4.5,61.5,0.04,100.0,0.04,4.97,0.0,0.2,100.0,0.2,75.37,0.31,7.9,0.08,0.74,5.2,0.04,1.6,0.78,1.25,0.04,3.95,0.55,0.04,0.2,2.54,59.63,1.64,58.33,0.55,2.9,0.9,0.2,0.0,0.0,0.0,0.0,,0.31,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,per90,8.0,7.493933078367263,6.784966338891536,0.7872928977012634,10.62707898563406,12.900847475338212,200.0,180.0,50.0441,50.9075397,44.715008,52.3905,Centre-Back,27.0,1.87,Colombia,€25.00m,"Jun 30, 2027","Jun 26, 1998","Aug 18, 2022",,"[""CB""]"
David De Gea,Fiorentina,37,3330,0,,0,0,0,0,0.0,0,0,0,0.06,1,1067,707,66.26,188,34.62,0,0.0,0,31,0,0,0.0,0,1384,0,372,0,6,260,0,0,0,0,0,19,0.0,3,2,5,71.43,6,75.0,2,4,0,0,0,0,0,121,1.06,10,49,1,6,16,10,9,11,78,41,0,0,0,6.97,Italy Serie A,total,25/26,8a389725f1f1,David de Gea,David de Gea,59377.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,28.84,19.11,66.26,5.08,34.62,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,37.41,0.0,10.05,0.0,0.16,7.03,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.08,0.05,0.14,71.43,0.16,75.0,0.05,0.11,0.0,0.0,0.0,0.0,0.0,3.27,0.03,0.27,1.32,0.03,0.16,0.43,0.27,0.24,0.3,2.11,1.11,0.0,0.0,0.0,6.97,per90,0.0,4.425902869552374,4.399527113884687,0.0263757612556219,13.773289491276174,11.987958906916177,191.0,238.0,52.173659,57.464868,47.605871,48.38,Goalkeeper,35.0,1.92,Spain,€3.50m,"Jun 30, 2028","Nov 7, 1990","Aug 9, 2024",,"[""GK""]"
Roberto Gagliardini,Hellas Verona,29,2216,1,1.23,3,15,2,0,6.67,1,10,0,0.81,16,1165,945,81.12,46,40.0,6,37.5,16,231,0,6,60.0,10,1588,12,292,10,35,130,0,73,39,54,6,70,13.0,0,0,111,57.81,58,62.37,23,116,45,10,0,0,0,0,,4,32,0,0,0,0,0,0,0,0,0,0,0,6.97,Italy Serie A,total,25/26,e326b08cb960,Roberto Gagliardini,Roberto Gagliardini,197471.0,0.04,0.05,0.12,0.61,0.08,0.0,6.67,0.04,0.41,0.0,0.03,0.65,47.31,38.38,81.12,1.87,40.0,0.24,37.5,0.65,9.38,0.0,0.24,60.0,0.41,64.49,0.49,11.86,0.41,1.42,5.28,0.0,2.96,1.58,2.19,0.24,2.84,0.53,0.0,0.0,4.51,57.81,2.36,62.37,0.93,4.71,1.83,0.41,0.0,0.0,0.0,0.0,,0.16,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,per90,15.0,3.9453944442793727,3.128438973799348,0.6643395144492388,,,,,,,,,Central Midfield,32.0,1.88,Italy,€1.40m,"Jun 30, 2026","Apr 7, 1994","Sep 12, 2025",,"[""CM""]"
Khéphren Thuram,Juventus,35,2453,3,3.09,15,50,3,4,6.0,2,24,3,3.6,24,1507,1308,86.79,42,56.76,3,17.65,17,393,0,23,62.16,37,1875,15,283,13,12,120,3,60,32,12,14,29,9.0,0,0,95,55.23,37,50.68,14,113,38,2,0,0,0,0,,9,25,0,0,0,0,0,0,0,0,0,0,0,6.97,Italy Serie A,total,25/26,b0eab07caf58,Kephren Thuram,Khéphren Thuram,463618.0,0.11,0.11,0.55,1.83,0.11,0.15,6.0,0.07,0.88,0.11,0.13,0.88,55.29,47.99,86.79,1.54,56.76,0.11,17.65,0.62,14.42,0.0,0.84,62.16,1.36,68.79,0.55,10.38,0.48,0.44,4.4,0.11,2.2,1.17,0.44,0.51,1.06,0.33,0.0,0.0,3.49,55.23,1.36,50.68,0.51,4.15,1.39,0.07,0.0,0.0,0.0,0.0,,0.33,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,per90,50.0,12.774455543607472,8.52674344368279,2.653134752064944,11.518693519202657,18.27995087906268,386.0,173.0,74.158344,36.119729,70.216874,75.50399999999999,Central Midfield,25.0,1.92,France,€40.00m,"Jun 30, 2029","Mar 26, 2001","Jul 10, 2024",,"[""CM""]"
Mattia Zaccagni,Lazio,26,2114,3,4.07,14,34,8,4,8.82,0,29,0,2.72,35,773,638,82.54,22,56.41,10,18.52,54,218,0,23,38.33,60,1258,27,317,12,82,98,6,37,20,19,7,10,1.0,0,0,142,55.47,15,41.67,21,135,30,6,1,0,1,0,,6,21,0,0,0,0,0,0,0,0,0,1,0,6.97,Italy Serie A,total,25/26,abcfd8a85109,Mattia Zaccagni,Mattia Zaccagni,283735.0,0.13,0.17,0.6,1.45,0.34,0.17,8.82,0.0,1.23,0.0,0.12,1.49,32.91,27.16,82.54,0.94,56.41,0.43,18.52,2.3,9.28,0.0,0.98,38.33,2.55,53.56,1.15,13.5,0.51,3.49,4.17,0.26,1.58,0.85,0.81,0.3,0.43,0.04,0.0,0.0,6.05,55.47,0.64,41.67,0.89,5.75,1.28,0.26,0.04,0.0,0.04,0.0,,0.26,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,6.97,per90,34.0,9.418848052620888,4.15836684871465,2.789195232093334,17.9258601302026,14.274284849155157,172.0,210.0,46.176585,48.997367,42.244728,48.2391,Left Winger,30.0,1.77,Italy,€12.00m,"Jun 30, 2029","Jun 16, 1995","Jul 1, 2022",,"[""W""]"
Juan Miranda,Bologna,32,2573,1,0.61,5,13,0,5,7.69,0,8,3,4.14,66,1456,1212,83.24,113,48.71,48,27.59,174,323,0,8,50.0,16,2230,7,488,7,35,115,3,49,32,35,3,74,5.0,1,0,92,63.89,34,54.84,13,80,25,6,0,0,1,0,,7,36,0,0,0,0,0,0,0,0,0,0,0,6.96,Italy Serie A,total,25/26,558a60b1f431,Juan Miranda,Juan Miranda,341227.0,0.03,0.02,0.17,0.45,0.0,0.17,7.69,0.0,0.28,0.1,0.14,2.31,50.93,42.39,83.24,3.95,48.71,1.68,27.59,6.09,11.3,0.0,0.28,50.0,0.56,78.0,0.24,17.07,0.24,1.22,4.02,0.1,1.71,1.12,1.22,0.1,2.59,0.17,0.03,0.0,3.22,63.89,1.19,54.84,0.45,2.8,0.87,0.21,0.0,0.0,0.03,0.0,,0.24,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,per90,13.0,11.67654135497287,9.17404536018148,4.504574298858643,10.62707898563406,12.900847475338212,200.0,180.0,50.0441,50.9075397,44.715008,52.3905,Left-Back,26.0,1.85,Spain,€15.00m,"Jun 30, 2027","Jan 19, 2000","Jul 3, 2024",,"[""FB""]"
Alessio Romagnoli,Lazio,32,2667,0,1.46,4,9,2,0,0.0,0,9,0,0.43,3,2001,1866,93.25,69,54.76,0,0.0,2,118,0,1,100.0,1,2296,1,147,1,15,102,0,23,13,32,0,134,20.0,0,1,36,57.14,65,61.32,10,68,18,5,1,0,0,0,,12,30,0,0,0,0,0,0,0,0,0,0,0,6.96,Italy Serie A,total,25/26,e691e9216e3d,Alessio Romagnoli,Alessio Romagnoli,197747.0,0.0,0.05,0.13,0.3,0.07,0.0,0.0,0.0,0.3,0.0,0.01,0.1,67.53,62.97,93.25,2.33,54.76,0.0,0.0,0.07,3.98,0.0,0.03,100.0,0.03,77.48,0.03,4.96,0.03,0.51,3.44,0.0,0.78,0.44,1.08,0.0,4.52,0.67,0.0,0.03,1.21,57.14,2.19,61.32,0.34,2.29,0.61,0.17,0.03,0.0,0.0,0.0,,0.4,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,per90,9.0,5.827228598296642,5.75005448423326,0.0711084343492984,17.9258601302026,14.274284849155157,172.0,210.0,46.176585,48.997367,42.244728,48.2391,Centre-Back,31.0,1.85,Italy,€7.00m,"Jun 30, 2027","Jan 12, 1995","Jul 12, 2022",,"[""CB""]"
Adrian Šemper,Pisa,25,2250,0,,0,0,0,0,0.0,0,0,0,0.05,0,746,459,61.53,202,41.65,0,0.0,0,47,0,0,0.0,0,980,0,294,0,6,197,0,0,0,0,0,25,0.0,0,3,4,80.0,12,92.31,1,2,0,0,0,0,0,82,-2.35,4,42,0,2,26,3,3,12,51,29,3,0,0,6.95,Italy Serie A,total,25/26,d98826d18d99,Adrian Semper,Adrian Semper,317057.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.84,18.36,61.53,8.08,41.65,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,39.2,0.0,11.76,0.0,0.24,7.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.16,80.0,0.48,92.31,0.04,0.08,0.0,0.0,0.0,0.0,0.0,3.28,-0.09,0.16,1.68,0.0,0.08,1.04,0.12,0.12,0.48,2.04,1.16,0.12,0.0,0.0,6.95,per90,0.0,0.7795740598812699,0.7795740598812699,0.0,15.118278507897186,10.346679395067232,163.0,295.0,42.1609707,66.4579573,36.8318697,39.1066,Goalkeeper,28.0,1.94,Croatia,€2.00m,"Jun 30, 2027","Jan 12, 1998","Jul 30, 2024",,"[""GK""]"
